Time,Colour_p4_01,Colour_p4_02,Colour_p4_03,Colour_p4_04,Colour_p4_05,Colour_p4_06,Colour_p4_07,Colour_p4_08,Colour_p4_09,Colour_p4_10
18.510,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.520,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.530,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.540,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.550,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.560,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.570,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.580,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.590,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.600,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.610,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.620,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.630,6.000,6.000,6.000,6.000,6.000,1.000,6.000,6.000,6.000,6.000,
18.640,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.650,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.660,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.670,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.680,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.690,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.700,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.710,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.720,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.730,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.740,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.750,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.760,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.770,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.780,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.790,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.800,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.810,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.820,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.830,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.840,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.850,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.860,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.870,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.880,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.890,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
18.900,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
18.910,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
18.920,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
18.930,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
18.940,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
18.950,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
18.960,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
18.970,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
18.980,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
18.990,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
19.000,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
19.010,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
19.020,6.000,6.000,6.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,
19.030,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.040,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.050,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.060,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.070,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.080,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.090,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.100,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.110,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.120,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.130,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.140,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.150,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.160,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.170,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.180,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.190,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.200,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.210,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.220,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.230,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.240,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.250,6.000,6.000,6.000,6.000,6.000,7.000,6.000,6.000,6.000,6.000,
19.260,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
19.270,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
19.280,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
19.290,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
19.300,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
19.310,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
19.320,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
19.330,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
19.340,6.000,6.000,6.000,6.000,0.000,3.000,6.000,6.000,6.000,6.000,
19.350,6.000,6.000,6.000,6.000,1.000,3.000,6.000,6.000,6.000,6.000,
19.360,6.000,1.000,6.000,6.000,1.000,3.000,6.000,1.000,6.000,6.000,
19.370,6.000,1.000,6.000,6.000,1.000,3.000,6.000,1.000,6.000,6.000,
19.380,6.000,1.000,6.000,6.000,1.000,3.000,6.000,1.000,6.000,6.000,
19.390,6.000,1.000,6.000,6.000,1.000,3.000,1.000,1.000,6.000,6.000,
19.400,6.000,1.000,6.000,6.000,1.000,3.000,1.000,1.000,6.000,6.000,
19.410,6.000,1.000,6.000,6.000,1.000,3.000,1.000,1.000,6.000,6.000,
19.420,6.000,1.000,6.000,6.000,1.000,3.000,1.000,1.000,6.000,6.000,
19.430,6.000,1.000,6.000,6.000,1.000,3.000,1.000,1.000,6.000,6.000,
19.440,6.000,1.000,1.000,6.000,1.000,3.000,1.000,1.000,6.000,6.000,
19.450,6.000,1.000,1.000,2.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.460,6.000,1.000,1.000,2.000,0.000,3.000,1.000,1.000,6.000,6.000,
19.470,6.000,1.000,1.000,2.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.480,6.000,1.000,1.000,2.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.490,6.000,1.000,1.000,2.000,0.000,3.000,0.000,4.000,6.000,6.000,
19.500,6.000,1.000,1.000,2.000,0.000,3.000,0.000,6.000,6.000,6.000,
19.510,6.000,1.000,1.000,2.000,0.000,3.000,1.000,6.000,6.000,6.000,
19.520,6.000,1.000,1.000,2.000,0.000,3.000,0.000,6.000,6.000,6.000,
19.530,6.000,1.000,1.000,2.000,0.000,3.000,0.000,6.000,6.000,6.000,
19.540,6.000,1.000,0.000,2.000,0.000,3.000,1.000,6.000,6.000,6.000,
19.550,6.000,1.000,0.000,2.000,0.000,3.000,0.000,6.000,6.000,6.000,
19.560,6.000,1.000,0.000,2.000,0.000,3.000,0.000,6.000,6.000,6.000,
19.570,6.000,1.000,0.000,2.000,0.000,3.000,0.000,7.000,6.000,6.000,
19.580,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.590,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.600,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.610,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.620,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.630,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.640,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.650,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.660,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.670,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.680,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.690,6.000,1.000,0.000,1.000,0.000,3.000,0.000,1.000,6.000,6.000,
19.700,6.000,1.000,0.000,1.000,0.000,3.000,0.000,0.000,6.000,6.000,
19.710,6.000,1.000,0.000,1.000,0.000,3.000,0.000,0.000,6.000,6.000,
19.720,6.000,1.000,0.000,1.000,0.000,3.000,0.000,0.000,6.000,6.000,
19.730,1.000,1.000,0.000,1.000,0.000,3.000,0.000,0.000,6.000,6.000,
19.740,1.000,1.000,0.000,1.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.750,1.000,1.000,0.000,1.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.760,1.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.770,1.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.780,1.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.790,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.800,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.810,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.820,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.830,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.840,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,6.000,
19.850,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.860,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.870,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.880,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.890,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.900,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.910,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.920,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.930,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.940,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.950,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,2.000,
19.960,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,2.000,
19.970,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,2.000,
19.980,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,2.000,
19.990,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,2.000,
20.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,7.000,
20.010,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,1.000,
20.020,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.030,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.040,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.050,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.060,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.070,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.080,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.090,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.100,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.110,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.120,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.130,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.140,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.150,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.160,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.170,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.180,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.190,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.200,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.210,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.220,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.230,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.240,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.250,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.260,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.270,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.280,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.290,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.300,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.310,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.320,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.330,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.340,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.350,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.360,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.370,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.380,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.390,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.400,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.410,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.420,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.430,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.440,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.450,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.460,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.470,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.480,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.490,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.500,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.510,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.520,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.530,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.540,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.550,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.560,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.570,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.580,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.590,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.600,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.610,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.620,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.630,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.640,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.650,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.660,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.670,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.680,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.690,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.700,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.710,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.720,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.730,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.740,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.750,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.760,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.770,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.780,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.790,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.800,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.810,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.820,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.830,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.840,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.850,-,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.860,-,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.870,-,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.880,-,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,
20.890,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
20.900,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
20.910,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
20.920,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
20.930,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
20.940,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
20.950,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
20.960,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
20.970,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
20.980,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
20.990,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.000,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.010,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.020,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.030,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.040,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.050,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.060,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.070,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.080,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.090,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.100,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.110,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,0.000,
21.120,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,-,
21.130,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,-,
21.140,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,-,
21.150,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,-,
21.160,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,-,
21.170,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,-,
21.180,-,-,0.000,0.000,0.000,6.000,-,0.000,6.000,-,
21.190,-,-,0.000,0.000,0.000,6.000,-,0.000,2.000,-,
21.200,-,-,0.000,0.000,0.000,6.000,-,0.000,0.000,-,
21.210,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.220,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.230,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.240,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.250,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.260,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.270,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.280,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.290,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.300,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.310,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.320,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.330,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.340,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.350,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.360,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.370,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.380,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.390,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.400,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.410,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.420,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.430,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.440,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.450,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.460,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.470,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.480,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.490,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.500,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.510,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.520,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.530,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.540,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.550,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.560,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.570,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.580,-,-,0.000,-,0.000,6.000,-,0.000,0.000,-,
21.590,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.600,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.610,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.620,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.630,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.640,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.650,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.660,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.670,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.680,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.690,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.700,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.710,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.720,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.730,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.740,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.750,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.760,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.770,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
